0.5519370543060889, 673.710916072408
0.5648501782775645, 672.977235326385
0.5754336944596818, 672.8538123971475
0.5954024958859023, 672.0378496982994
0.6129971201316511, 670.6664838178825
0.6353178140427866, 669.8230938014261
0.6517810614371915, 669.6311025781678
0.6681997394404828, 668.273450356555
0.6905204333516182, 667.4300603400986
0.7187208584750411, 666.5181020296214
0.7351618211738893, 665.7432803071858
0.7586584613274823, 664.8861766319253
0.772769816236972, 664.7216127262753
0.7927163329676357, 663.3228195282501
0.8103332419089413, 662.5342841470103
0.8220927043335162, 662.3971475589686
0.8338298820625343, 661.6771804717498
0.8455670597915523, 660.957213384531
0.8596561300054855, 660.2098189797038
0.8702173614920461, 659.5035655512891
0.8808008776741635, 659.3801426220515
0.8948899478880965, 658.6327482172243
0.9054511793746571, 657.9264947888096
0.9171883571036752, 657.2065277015907
0.932453373560066, 656.4454196379594
0.9441905512890838, 655.7254525507404
0.960631513987932, 654.950630828305
0.9864800466264398, 654.066099835436
1.000569116840373, 653.3187054306088
1.0111303483269336, 652.6124520021941
1.0310768650575974, 651.2136588041689
1.043989989029073, 650.4799780581459
1.065134736697751, 649.6503017004936
1.090960984640702, 648.1829402084476
1.1085556088864508, 646.8115743280307
1.124996571585299, 646.0367526055951
1.1402393033461329, 644.6928140427865
1.1543283735600658, 643.9454196379594
1.168417443773999, 643.1980252331322
1.1836601755348326, 641.8540866703236
1.2012547997805814, 640.4827207899067
